2_6_17
[02/06/2017 17:54:43] - Iniciando nova instancia do programa GatewayConcox...

[02/06/2017 17:54:48] - Address already in use: bind
[02/06/2017 17:54:48] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:49] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
[02/06/2017 17:54:50] - Address already in use: bind
